-3.140401949436130713e-02,-3.140402086707472229e-02,9.990133007287629319e-01,6.471099356727503249e-01,-2.850416305622900381e-01,6.591306991739739329e-01,2.560209393905669706e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.140402036796262342e-02,-3.140401999347369744e-02,9.990133007287630429e-01,6.591306956129612260e-01,2.560209485584602485e-01,6.471099317080869495e-01,-2.850416395629858379e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.140402236441097727e-02,3.140401799702513541e-02,9.990133007287631539e-01,2.850416601323517707e-01,6.471099226476078048e-01,2.560209695099243676e-01,-6.591306874749486289e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.140401562608718944e-02,3.140402473534820160e-02,9.990133007287631539e-01,-2.560208987954766258e-01,6.591307149420032596e-01,-2.850415907075444233e-01,-6.471099532281301414e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.227701836648885103e-01,-5.085307670083094589e-02,9.911313972390087823e-01,5.604728787733220807e-01,-4.311266080393845734e-01,6.127927379407325237e-01,3.528244043814159348e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.085307499321198993e-02,-1.227701843722071862e-01,9.911313972390084492e-01,6.827944306443864964e-01,-1.838253668050419676e-01,7.011667219824382347e-01,9.146162028087062579e-02,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.085307109077655263e-02,-1.227701859886487501e-01,9.911313972390084492e-01,7.011667234360610124e-01,9.146160913704931561e-02,6.827944335659696939e-01,-1.838253559532160852e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.227701805329065032e-01,-5.085308426210299881e-02,9.911313972390085603e-01,6.127927488057536287e-01,3.528243855108213478e-01,5.604728920496139244e-01,-4.311265907799493591e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.227701837657902417e-01,5.085307645723191605e-02,9.911313972390083382e-01,4.311266085954260641e-01,5.604728783456041086e-01,3.528244049893637380e-01,-6.127927375906975227e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.085309353099365381e-02,1.227701766936050154e-01,9.911313972390082272e-01,1.838254183545867948e-01,6.827944167659554253e-01,9.146167321748512047e-02,-7.011667150772761259e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.085309645903290932e-02,1.227701754807710155e-01,9.911313972390085603e-01,-9.146168157881440219e-02,7.011667139866064602e-01,-1.838254264968287033e-01,-6.827944145738592541e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.227701849786240751e-01,5.085307352919232748e-02,9.911313972390085603e-01,-3.528244122968438035e-01,6.127927333833086410e-01,-4.311266152789980377e-01,-5.604728732044707007e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.128036629973532601e-01,-5.702057130815785246e-02,9.754297798727493696e-01,5.098176507482765629e-01,-4.899856763064695531e-01,6.052403394629015665e-01,3.656284062909113119e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.557830902501795567e-01,-1.557830970596753017e-01,9.754297798727494806e-01,6.192636628980698887e-01,-3.413392972015759641e-01,6.792488714094592206e-01,1.965221887955045932e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.702057469030061276e-02,-2.128036620911108456e-01,9.754297798727498137e-01,6.865078724181924441e-01,-1.694312282545543946e-01,7.069677123018444087e-01,1.402332923012899676e-02,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.702056792601500890e-02,-2.128036639035956745e-01,9.754297798727493696e-01,7.069677125247207927e-01,1.402331799411105258e-02,6.865078751110060828e-01,-1.694312173437098890e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.557830945837747616e-01,-1.557830927260800413e-01,9.754297798727494806e-01,6.792488686760187466e-01,1.965221982432231174e-01,6.192636581503584425e-01,-3.413393058149560289e-01,5.399999618530273438e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
